Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,44934,,Cross County Connection,Active,Rural Reporter,Orangeburg,SC,2010,,,,,New in 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2017,44934,,Cross County Connection,Active,Rural Reporter,Orangeburg,SC,2010,,,,,New in 2017,MB,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2015,44935,,Meriwether County,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,49544,,
2017,44936,,Brantley County,Active,Rural Reporter,Nahunta,GA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,0,21256,59413
2017,44937,,Ben HIll,Active,Rural Reporter,Fitzgerald,GA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,0,265900,395729
2017,44938,,Central Florida Regional Planning Council,Active,Rural Reporter,Bartow,FL,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1698564,1552471,2357501
2017,44940,,Climb-Up,Active,Rural Reporter,Tupelo,MS,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,189278
2017,50001,5001,City of Appleton - Valley Transit( ),Active,Full Reporter,Appleton,WI,2010,"Appleton, WI",165,104,216154,Existing 2017,DR,PT,Operating,112169,300799,581473,561476,816502,905787,1056805,1065204,998966,1199248,1323519,1251467,1359329,1431300,1514487,1657428,1956501,2505036,2473290,2511186,2546561,2585742,2114346,2270598,2031373,2075569,2163729
2017,50001,5001,City of Appleton - Valley Transit( ),Active,Full Reporter,Appleton,WI,2010,"Appleton, WI",165,104,216154,Existing 2017,MB,DO,Operating,2659352,2748719,2694743,2690121,2815461,2807373,2753023,3023978,3178797,3434487,3555996,3630451,3734344,4135495,4051098,4180668,4340522,4708964,4395769,4713837,4691569,4559191,4844204,5205857,5083295,5010149,5223046
2017,50001,5001,City of Appleton - Valley Transit( ),Active,Full Reporter,Appleton,WI,2010,"Appleton, WI",165,104,216154,Existing 2017,MB,PT,Operating,,,141799,136063,358139,369545,378722,359505,359599,365702,389187,404754,341819,368057,379238,418503,475257,432132,442785,443641,454033,442868,302990,314615,404678,349415,332410
2017,50002,5002,Green Bay Metro(GBM),Active,Full Reporter,Green Bay,WI,2010,"Green Bay, WI",176,105,206520,Existing 2017,DR,PT,Operating,212548,223222,166721,143346,221317,307503,460157,602918,908077,1081656,1161209,1549017,1592111,1683379,1681116,1363557,1359592,1471940,1440661,1438069,1522184,1470543,1233165,1253195,1122620,1077283,1046174
2017,50002,5002,Green Bay Metro(GBM),Active,Full Reporter,Green Bay,WI,2010,"Green Bay, WI",176,105,206520,Existing 2017,MB,DO,Operating,3046625,3171025,3248823,3475223,3593617,4225936,4208599,4168415,4283241,4356597,4624097,4641074,4845755,4899690,5300983,5477341,5738959,6531172,5986341,6044732,6299939,5706320,5842889,6254849,6200857,5827880,6249168
2017,50003,5003,Kenosha Transit(KT),Active,Full Reporter,Kenosha,WI,2010,"Kenosha, WI-IL",256,51,124064,Existing 2017,DR,PT,Operating,67867,73214,81314,94800,,98759,102533,105394,110517,110052,106288,112000,120000,130084,163646,174583,185652,210295,247073,306000,307232,319380,239963,339270,374124,372445,445398
2017,50003,5003,Kenosha Transit(KT),Active,Full Reporter,Kenosha,WI,2010,"Kenosha, WI-IL",256,51,124064,Existing 2017,LR,DO,Discontinued,,,,,,,,,,104805,224233,284825,308389,301596,320060,300736,319401,279869,301563,285855,0,0,,0,,,
2017,50003,5003,Kenosha Transit(KT),Active,Full Reporter,Kenosha,WI,2010,"Kenosha, WI-IL",256,51,124064,Existing 2017,MB,DO,Operating,2163184,2299619,2496994,2720064,,2933978,3108840,3543480,3782856,4149816,4258573,4370729,5173010,5218965,5704513,5566981,6034375,6583110,6736448,6180088,6333180,5511434,5369014,5561557,5241106,5531266,6242092
2017,50003,5003,Kenosha Transit(KT),Active,Full Reporter,Kenosha,WI,2010,"Kenosha, WI-IL",256,51,124064,Existing 2017,SR,DO,Operating,,,,,,,,,,,,,,,,,,,,,443489,416773,289807,312368,310043,303878,382017
2017,50004,5004,LaCrosse Municipal Transit Utility(La Crosse MTU),Active,Full Reporter,La Crosse,WI,2010,"La Crosse, WI-MN",298,51,100868,Existing 2017,DR,PT,Operating,59066,65833,0,,,258427,345861,372225,441085,467213,539343,674091,811098,855350,608932,739928,1198647,1340934,1102751,1167561,1191527,1083457,823736,528698,475144,489966,525466
2017,50004,5004,LaCrosse Municipal Transit Utility(La Crosse MTU),Active,Full Reporter,La Crosse,WI,2010,"La Crosse, WI-MN",298,51,100868,Existing 2017,MB,DO,Operating,1960333,1971405,2027558,2071303,2101139,2057136,2164887,2239322,2391025,2610635,2888335,3035530,3211142,3451685,3634919,3806191,4080316,4299741,4038060,4321911,4507499,4483270,4426715,4661352,4993931,5123647,5153871
2017,50004,5004,LaCrosse Municipal Transit Utility(La Crosse MTU),Active,Full Reporter,La Crosse,WI,2010,"La Crosse, WI-MN",298,51,100868,Existing 2017,MB,PT,Discontinued,,,,,173427,,,,,,,,,,,,,,,,0,0,,0,,,
2017,50005,5005,Metro Transit System(Metro),Active,Full Reporter,Madison,WI,2010,"Madison, WI",92,151,401661,Existing 2017,DR,DO,Operating,1041110,1039898,1069435,1418164,578794,508378,1224659,1785466,2168775,2166777,2112144,2352727,2033974,2233996,2255064,2248017,2165051,2281030,2265927,2206551,2113810,2048545,2120107,2196228,2213227,2303102,2316573
2017,50005,5005,Metro Transit System(Metro),Active,Full Reporter,Madison,WI,2010,"Madison, WI",92,151,401661,Existing 2017,DR,PT,Operating,1423440,1464381,1532733,2021313,1872979,1522804,1682078,1855170,2278679,2308446,3039313,3351635,3935316,4125926,4667101,4891442,5085912,5203492,5073271,4849851,4646812,4714280,4395626,4565936,4640895,4628081,4914182
2017,50005,5005,Metro Transit System(Metro),Active,Full Reporter,Madison,WI,2010,"Madison, WI",92,151,401661,Existing 2017,MB,DO,Operating,17902685,19147083,20326803,19962607,21240256,22355149,23057078,25548528,27578989,28232128,28637012,29385638,30283752,31732151,32974246,35143898,36199276,39237204,40547797,40434049,42090315,41522887,43031329,44909155,46116510,46920051,47343970
2017,50006,5006,Belle Urban System - Racine(The Bus),Active,Full Reporter,Racine,WI,2010,"Racine, WI",239,49,133700,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,1207294,947112,975466,1004038,1043370,1030177
2017,50006,5006,Belle Urban System - Racine(The Bus),Active,Full Reporter,Racine,WI,2010,"Racine, WI",239,49,133700,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,98714,466349,682665,650047,641075,750646,797948,752056,765541,682581,721683,741686
2017,50006,5006,Belle Urban System - Racine(The Bus),Active,Full Reporter,Racine,WI,2010,"Racine, WI",239,49,133700,Existing 2017,DR,PT,Discontinued,132000,180000,182226,,167652,162115,178020,176370,220762,375077,565047,529500,436050,409410,348244,190755,,,,,0,0,,0,,,
2017,50006,5006,Belle Urban System - Racine(The Bus),Active,Full Reporter,Racine,WI,2010,"Racine, WI",239,49,133700,Existing 2017,MB,DO,Operating,3522083,3614192,3692203,,4065635,4424164,4478725,4425182,4429485,5154907,5287295,5631366,6247980,5782694,6361909,6378064,6510559,6901443,6415367,6885919,6871663,6695788,6638807,6331074,6048388,6308745,6353802
2017,50006,5006,Belle Urban System - Racine(The Bus),Active,Full Reporter,Racine,WI,2010,"Racine, WI",239,49,133700,Existing 2017,MB,PT,Discontinued,,40164,61734,,62976,67204,76515,88729,89835,,,,,,,,,,,,0,0,,0,,,
2017,50006,5006,Belle Urban System - Racine(The Bus),Active,Full Reporter,Racine,WI,2010,"Racine, WI",239,49,133700,Existing 2017,TB,PT,Discontinued,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,50007,5T07,Bay Mills Indian Community(BMIC),Active,Reduced Reporter,Brimley,MI,2010,Michigan Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,51505,44333,72659
2017,50008,5008,Milwaukee County Transit System(MCTS),Active,Full Reporter,Milwaukee,WI,2010,"Milwaukee, WI",35,546,1376476,Existing 2017,CB,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2017,50008,5008,Milwaukee County Transit System(MCTS),Active,Full Reporter,Milwaukee,WI,2010,"Milwaukee, WI",35,546,1376476,Existing 2017,DR,PT,Operating,,,,,,,,,,15627218,16583816,17877429,18632084,18488466,19203281,19995467,21981116,23798414,25960257,26093355,22252174,14543304,13323880,13477220,13724221,13358917,14138814
2017,50008,5008,Milwaukee County Transit System(MCTS),Active,Full Reporter,Milwaukee,WI,2010,"Milwaukee, WI",35,546,1376476,Existing 2017,MB,DO,Operating,73195299,77252740,80263938,87373127,88754644,89451688,93110154,96676760,102202267,107652189,114309158,114555262,115730746,119265641,120974986,125557107,129829163,134287162,136209165,134064230,135805599,135505919,130630423,133286101,128475805,133636134,128868705
2017,50008,5008,Milwaukee County Transit System(MCTS),Active,Full Reporter,Milwaukee,WI,2010,"Milwaukee, WI",35,546,1376476,Existing 2017,MB,PT,Separate,,,,,,,,,,,,,,-1575,0,0,0,0,0,0,0,0,0,0,,0,0
2017,50008,5008,Milwaukee County Transit System(MCTS),Active,Full Reporter,Milwaukee,WI,2010,"Milwaukee, WI",35,546,1376476,Existing 2017,VP,DO,Discontinued,,,,,,,,75174,95861,102327,92828,80283,95720,95781,109299,119606,114737,103445,129003,133938,0,0,,0,,,
2017,50009,5009,GO Transit,Active,Full Reporter,Oshkosh,WI,2010,"Oshkosh, WI",376,31,74495,Existing 2017,DR,PT,Discontinued,41892,145982,236729,387160,563989,618073,676797,717637,745885,1025475,891479,1022509,1095947,1188186,1304237,1302871,1430854,1526769,1546840,308243,0,0,,0,,,
2017,50009,5009,GO Transit,Active,Full Reporter,Oshkosh,WI,2010,"Oshkosh, WI",376,31,74495,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,1172124,1274219,1243424,1181161,1175001,1153966,550493,1130289
2017,50009,5009,GO Transit,Active,Full Reporter,Oshkosh,WI,2010,"Oshkosh, WI",376,31,74495,Existing 2017,MB,DO,Operating,1654700,1787486,1717975,1715097,1613829,1590352,1566318,1615560,1646620,1856003,1961600,2043991,2156999,2179579,2314954,2459854,2609231,2816613,2766004,2816193,3013192,2930242,2976830,3122733,3050299,3038619,3283403
2017,50009,5009,GO Transit,Active,Full Reporter,Oshkosh,WI,2010,"Oshkosh, WI",376,31,74495,Existing 2017,MB,PT,Operating,3150,,7525,42744,89844,119790,126522,128670,120912,101452,232040,156000,120065,119461,193120,140307,141840,124674,131507,133285,139866,134370,114101,112815,105747,103176,154654
2017,50010,5010,METRO Regional Transit Authority (METRO),Active,Full Reporter,Akron,OH,2010,"Akron, OH",71,325,569499,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,915580,951331,981806,988177,1035487,1127140,
2017,50010,5010,METRO Regional Transit Authority (METRO),Active,Full Reporter,Akron,OH,2010,"Akron, OH",71,325,569499,Existing 2017,DR,DO,Operating,1096863,1501416,1631937,1927545,2127072,2478482,2676391,2811838,3521301,3770924,4175667,4545039,4315437,4196786,4386978,4117789,4265490,4447237,4578222,4770620,5230376,6222697,7048963,6681163,7462819,8202235,9011390
2017,50010,5010,METRO Regional Transit Authority (METRO),Active,Full Reporter,Akron,OH,2010,"Akron, OH",71,325,569499,Existing 2017,DR,PT,Discontinued,982475,1135011,1232638,1455587,1665176,1603589,1556450,1706943,1730344,1821780,1884427,2239017,1947104,1105433,1144809,1168461,1215737,1236090,1154529,,0,0,,0,,,
2017,50010,5010,METRO Regional Transit Authority (METRO),Active,Full Reporter,Akron,OH,2010,"Akron, OH",71,325,569499,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,1306513,1471968,933227,,0,,,
2017,50010,5010,METRO Regional Transit Authority (METRO),Active,Full Reporter,Akron,OH,2010,"Akron, OH",71,325,569499,Existing 2017,MB,DO,Operating,11918002,13066949,13852154,14792809,15699949,16391631,17011526,17128109,17788172,20406324,21398816,20459351,21683974,22511967,22533240,23000655,23980507,25064008,28078346,29812667,30772666,30545805,30658288,32909144,35767314,37275625,40236855
2017,50011,5011,Stark Area Regional Transit Authority(SARTA),Active,Full Reporter,Canton,OH,2010,"Canton, OH",135,166,279245,Existing 2017,DR,DO,Operating,,218025,355370,552742,529341,550113,497581,1018819,1638773,2134375,2632251,3086628,3219968,3321895,4214223,4444289,4320716,5082266,4832267,4748168,4862357,5177253,5678240,6416330,6258144,6532647,6702714
2017,50011,5011,Stark Area Regional Transit Authority(SARTA),Active,Full Reporter,Canton,OH,2010,"Canton, OH",135,166,279245,Existing 2017,MB,DO,Operating,4277683,4275195,4073922,4269482,4021522,3568504,4089036,7893709,9149490,11232999,10377537,8696321,8940313,9774377,9833188,10370003,10578424,9865570,9850295,9217034,9685112,10415145,11400673,12951250,12228237,12636559,13361891
2017,50012,5012,Southwest Ohio Regional Transit Authority(SORTA / Metro),Active,Full Reporter,Cincinnati,OH,2010,"Cincinnati, OH-KY-IN",30,788,1624827,Existing 2017,DR,PT,Operating,2296023,2794877,3125810,3295058,3526158,3901594,4196868,4651801,5045905,5394429,5939411,6703835,7139591,7298388,7279001,7730738,8010683,7868971,7833670,6956835,6795015,6910066,6565145,6784143,7014862,7198913,7303477
2017,50012,5012,Southwest Ohio Regional Transit Authority(SORTA / Metro),Active,Full Reporter,Cincinnati,OH,2010,"Cincinnati, OH-KY-IN",30,788,1624827,Existing 2017,MB,DO,Operating,41711313,46826222,46361274,48458306,49973468,50382939,50782421,54010224,55565430,62401361,62546197,64227881,66204365,63318265,67638267,72855986,76788501,81521765,83701699,76961713,76195976,80733597,82247753,84250350,84231193,85635303,85884879
2017,50012,5012,Southwest Ohio Regional Transit Authority(SORTA / Metro),Active,Full Reporter,Cincinnati,OH,2010,"Cincinnati, OH-KY-IN",30,788,1624827,Existing 2017,MB,PT,Discontinued,302917,,,,,,,,,,490430,,,,,,,,,,0,0,,0,,,
2017,50012,5012,Southwest Ohio Regional Transit Authority(SORTA / Metro),Active,Full Reporter,Cincinnati,OH,2010,"Cincinnati, OH-KY-IN",30,788,1624827,Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,50012,5012,Southwest Ohio Regional Transit Authority(SORTA / Metro),Active,Full Reporter,Cincinnati,OH,2010,"Cincinnati, OH-KY-IN",30,788,1624827,Existing 2017,SR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2074409,3732465
2017,50013,5T13,Red Cliff Band of Lake Superior Chippewa,Active,Reduced Reporter,Bayfield,WI,2010,Wisconsin Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,116752,134025,148005
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,DR,DO,Operating,3987021,6242021,6581362,6502857,6831127,8750560,9992585,10093784,11274732,12484907,13288871,14024213,14425966,14416713,15445396,16345462,17473937,19428857,20730357,20493931,24739466,24059204,22672769,24226294,23289302,24011149,25900513
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,DR,PT,Operating,1397218,1483939,1079152,1069665,917631,1038251,1194525,1147622,1371473,1442450,1598313,2181225,2546213,2576064,2531820,2595514,2833816,3927947,4038253,4078456,4508833,6542474,7197217,8140668,8775512,9547898,9803647
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,HR,DO,Operating,21078587,18897898,19903181,19595388,21681108,22262833,20729434,21124864,22905428,25002308,26798851,22876526,23353518,23869102,23186818,22927339,24408221,25537652,24414172,22552608,24046558,29362013,28088812,31143923,32701059,36416277,37031444
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,LR,DO,Operating,12656017,10909601,10837793,11375443,12484638,14039732,14094012,13764571,14928440,15875669,16848928,13030535,12694206,12765722,12566725,12993476,12864711,13685687,13508202,12643996,11765053,12339684,11714024,13098495,13536632,13539245,12741916
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,MB,DO,Operating,108729889,115160350,112480825,120893695,132126268,135490247,139942777,148962431,155639662,164215482,170415696,157230255,162039599,159993401,162258876,164072404,171958534,178474152,166632316,143307627,141074969,142998626,153049868,166694292,155748442,172047960,163471665
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,MB,PT,Discontinued,6557289,6190016,6745143,,,442537,852990,621127,,,,,,,,,,,,,0,0,,0,,,
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,RB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,6514207,6211010,7095541,5973954,6441115,6161689
2017,50015,5015,The Greater Cleveland Regional Transit Authority(GCRTA),Active,Full Reporter,Cleveland,OH,2010,"Cleveland, OH",25,772,1780673,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,0,36653
2017,50016,5016,Central Ohio Transit Authority(COTA),Active,Full Reporter,Columbus,OH,2010,"Columbus, OH",36,510,1368035,Existing 2017,DR,PT,Operating,1242099,1412278,1472132,1684611,1922387,2598807,3087169,3023008,3267644,3912409,4077361,4415203,4975917,5303969,5613344,5822783,6726834,8260029,7790536,7769574,8830943,8815222,9316077,9835471,10000650,9982492,9950304
2017,50016,5016,Central Ohio Transit Authority(COTA),Active,Full Reporter,Columbus,OH,2010,"Columbus, OH",36,510,1368035,Existing 2017,MB,DO,Operating,36877210,39535350,40221696,41571253,44002554,44305836,46868430,48969434,55285745,62051579,67299637,62876709,65591995,65656383,67654781,61538563,62845738,69874024,73250602,79228483,84005229,84830872,90778058,97142570,101762725,114656168,134095530
2017,50017,5017,Greater Dayton Regional Transit Authority(GDRTA),Active,Full Reporter,Dayton,OH,2010,"Dayton, OH",59,351,724091,Existing 2017,DR,DO,Operating,497556,865688,961913,970304,3235093,4374171,5056334,5408323,6103390,6660563,7723208,8243716,9946946,11506241,11997905,14169948,14479891,14832729,13524673,13672501,14087592,13835107,13427921,13251134,12963409,14123514,15599473
2017,50017,5017,Greater Dayton Regional Transit Authority(GDRTA),Active,Full Reporter,Dayton,OH,2010,"Dayton, OH",59,351,724091,Existing 2017,DR,PT,Discontinued,549786,580321,827106,1126354,245452,,,,,,,,,,,,,,,,0,0,,0,,,
2017,50017,5017,Greater Dayton Regional Transit Authority(GDRTA),Active,Full Reporter,Dayton,OH,2010,"Dayton, OH",59,351,724091,Existing 2017,MB,DO,Operating,20691204,30700031,31088810,31173309,31375559,30360185,30574800,31178719,31204575,30512865,43159513,33331407,31647208,31607638,32289253,32481674,33328596,34292377,33551688,32022539,33392429,34490747,35932963,38493320,39537920,43461653,48646246
2017,50017,5017,Greater Dayton Regional Transit Authority(GDRTA),Active,Full Reporter,Dayton,OH,2010,"Dayton, OH",59,351,724091,Existing 2017,TB,DO,Operating,4071335,5124754,7785610,8171609,7271859,7424384,7452434,7009831,9057204,10744358,865091,9123852,11127562,11328087,11595719,11210547,9107052,9152659,8808547,7230531,7114761,7311194,8604512,9945139,8768494,9560830,9907817
1995,50018,5018,Hamilton City Lines,Inactive,Full Reporter,Hamilton,OH,1990,"Hamilton, OH",193,53,118315,Pre 2017,DR,PT,Discontinued,23224,23841,1148632,,,,,,,,,,,,,,,,,,,,,,,,
1995,50018,5018,Hamilton City Lines,Inactive,Full Reporter,Hamilton,OH,1990,"Hamilton, OH",193,53,118315,Pre 2017,MB,PT,Discontinued,1078496,1115720,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50019,5019,City of Middletown - Middletown Transit System(MTS),Active,Reduced Reporter,Middletown,OH,2010,"Middletown, OH",308,56,97503,Existing 2017,DR,DO,Operating,,,,,392,10702,30053,42630,46474,58658,62579,68470,77938,112734,132656,154158,161432,187661,188514,181295,164376,160442,138890,113470,193377,104714,122475
2017,50019,5019,City of Middletown - Middletown Transit System(MTS),Active,Reduced Reporter,Middletown,OH,2010,"Middletown, OH",308,56,97503,Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,245,2166,0,0,,0,,,
2017,50019,5019,City of Middletown - Middletown Transit System(MTS),Active,Reduced Reporter,Middletown,OH,2010,"Middletown, OH",308,56,97503,Existing 2017,MB,DO,Operating,552241,522340,532804,586086,618908,682103,621415,626636,698857,694456,733463,710072,648356,658280,798392,823602,875987,902549,796554,892747,901400,949387,1002396,935601,825746,836042,810406
2017,50020,5020,Springfield City Area Transit(SCAT),Active,Reduced Reporter,Springfield,OH,2010,"Springfield, OH",337,49,85256,Existing 2017,DR,DO,Discontinued,,,,,128255,90008,111537,162117,206248,214629,254219,269456,241958,269680,251669,276150,,,,,0,0,,0,,,
2017,50020,5020,Springfield City Area Transit(SCAT),Active,Reduced Reporter,Springfield,OH,2010,"Springfield, OH",337,49,85256,Existing 2017,DR,PT,Operating,,,138121,178739,,,,,,,,,,,,,382852,442388,358438,366926,297122,282428,277816,110614,141753,144223,137022
2017,50020,5020,Springfield City Area Transit(SCAT),Active,Reduced Reporter,Springfield,OH,2010,"Springfield, OH",337,49,85256,Existing 2017,MB,DO,Discontinued,704178,775677,857029,927794,872914,882865,937863,899331,948275,1012490,1076135,1125730,1172991,1225329,1308615,1393827,,,,,0,0,,0,,,
2017,50020,5020,Springfield City Area Transit(SCAT),Active,Reduced Reporter,Springfield,OH,2010,"Springfield, OH",337,49,85256,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,1394054,1522967,1426492,1524282,1390729,1404547,1340910,1646180,1683976,1674862,1647549
2017,50021,5021,Portage Area Regional Transportation Authority(PARTA),Active,Full Reporter,Kent,OH,2010,"Akron, OH",71,325,569499,Existing 2017,DR,DO,Operating,,,,,,300083,,585695,783254,899766,1105383,1576492,1947636,2463735,3064835,3335115,3415540,3778035,3664796,3643543,3823444,3998720,3812413,3658685,3798143,4011342,4028182
2017,50021,5021,Portage Area Regional Transportation Authority(PARTA),Active,Full Reporter,Kent,OH,2010,"Akron, OH",71,325,569499,Existing 2017,DR,PT,Discontinued,,,,,,307078,,,,,,,,,,,,,,,0,0,,0,,,
2017,50021,5021,Portage Area Regional Transportation Authority(PARTA),Active,Full Reporter,Kent,OH,2010,"Akron, OH",71,325,569499,Existing 2017,MB,DO,Operating,,,,,,74396,,165196,290486,253781,358684,675639,1513981,2566032,2739777,2852482,3120014,3557955,3465158,3643543,4209002,4384341,4493497,4656507,4604829,4433589,4786221
2017,50021,5021,Portage Area Regional Transportation Authority(PARTA),Active,Full Reporter,Kent,OH,2010,"Akron, OH",71,325,569499,Existing 2017,MB,PT,Discontinued,,,,,,99233,,,,,,,,,,,,,,,0,0,,0,,,
2017,50022,5022,Toledo Area Regional Transit Authority(TARTA),Active,Full Reporter,Toledo,OH,2010,"Toledo, OH-MI",80,240,507643,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,868065,3598615,4508957,6393425,7027380,7130151,7799237,7544480,6788042,6574774
