Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,55310,5R02-035,Kankakee-Iroquois Regional Planning Commission,Active,Rural Reporter,Monon,IN,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,6640,,,,,,,,,,
2016,55311,,City of Cincinnati,Inactive,Building Reporter,Cincinnati,OH,2010,"Cincinnati, OH-KY-IN",30,788,1624827,Pre 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
2017,55312,,City of Milwaukee,Active,Building Reporter,Milwaukee,WI,2010,"Milwaukee, WI",35,546,1376476,Existing 2017,SR,DO,Building,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2017,55313,,Marshall County,Active,Rural Reporter,Lacon,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,5844,5848,5552
2017,55314,,Central Community Transit,Active,Rural Reporter,Wilmar,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,21429,23186,40095
2017,55314,,Central Community Transit,Active,Rural Reporter,Wilmar,MN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,4014,8341,8122
2017,55315,,Douglas County (Illinois),Active,Rural Reporter,Tuscola,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2156,3885
2017,55316,,Jersey County,Active,Rural Reporter,Jerseyville,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,410,7830
2017,55316,,Jersey County,Active,Rural Reporter,Jerseyville,IL,2010,,,,,New in 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,7200
2017,55318,,County of Walworth,Active,Rural Reporter,Elkhorn,WI,2010,,,,,New in 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,7495
2017,55319,,Oneida-Vilas Transit Commission,Active,Rural Reporter,Rhinelander,WI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1594,15761
2017,55320,,Faribault-Martin Counties Joint Powers,Active,Rural Reporter,Fairmont,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,11572,19546
2017,55320,,Faribault-Martin Counties Joint Powers,Active,Rural Reporter,Fairmont,MN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,5893,9369
2017,55321,,Peoples Express,Active,Rural Reporter,Whitmore Lake,MI,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,8426
2017,55322,,Western-Washtenaw Area Value Express,Active,Rural Reporter,Chelsea,MI,2010,,,,,New in 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,2119
2017,55323,,Pioneer Resources - Muskegon,Active,Rural Reporter,Muskegon,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1800,5889
2017,55324,3098,Washington County Commissioners(CABL Bus lines),Active,Rural Reporter,Marietta,OH,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2837
2017,55324,3098,Washington County Commissioners(CABL Bus lines),Active,Rural Reporter,Marietta,OH,2010,,,,,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,5735,6237
2017,55325,,Minnesota River Valley Transit,Active,Rural Reporter,Le Sueur,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,5361
2017,55325,,Minnesota River Valley Transit,Active,Rural Reporter,Le Sueur,MN,2010,,,,,New in 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,1550
2017,55326,,"United Community Action Partnership, Inc.",Active,Rural Reporter,Marshall,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,33607
2017,55326,,"United Community Action Partnership, Inc.",Active,Rural Reporter,Marshall,MN,2010,,,,,New in 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,3007
2017,55327,,County of Clark,Active,Rural Reporter,Neillsville,WI,2010,,,,,New in 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,11454
2017,55328,,Horizons of Tuscarawas & Carroll Counties,Active,Rural Reporter,Dover,OH,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,46275
2017,60001,6001,Amarillo City Transit(ACT),Active,Reduced Reporter,Amarillo,TX,2010,"Amarillo, TX",182,81,196651,Existing 2017,DR,DO,Operating,6754,6776,10065,10131,9919,9923,10131,10131,10131,13508,12848,12848,14211,14831,15851,17497,16183,15762,16836,19705,22204,23958,22849,21235,18739,18968,23544
2017,60001,6001,Amarillo City Transit(ACT),Active,Reduced Reporter,Amarillo,TX,2010,"Amarillo, TX",182,81,196651,Existing 2017,MB,DO,Operating,48600,48513,44277,44822,42980,44822,44515,46050,40885,40885,39029,39865,40096,40064,39849,42689,39911,39538,40222,39627,40603,41191,41022,39334,38706,36152,38266
2017,60002,6T02,Chickasaw Nation,Active,Reduced Reporter,Ada,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,1040,27986,16411,21427,22454,23190,27035,34430,33888,36767,37319
2017,60002,6T02,Chickasaw Nation,Active,Reduced Reporter,Ada,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,1160,3569,,,,,,,,
2017,60002,6T02,Chickasaw Nation,Active,Reduced Reporter,Ada,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,46,7013,5352,5747,1146,1009,1232,162
2017,60003,6T03,Choctaw Nation of Oklahoma,Active,Reduced Reporter,Hugo,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,4160,15265,6652,7688,7456,6954,21678,17562,22110,24394
2017,60003,6T03,Choctaw Nation of Oklahoma,Active,Reduced Reporter,Hugo,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,4176,,14598,5636,5790,6422,9016,,,,
2017,60004,6T04,Citizen Potawatomi Nation(CPN),Active,Reduced Reporter,Shawnee,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,2000,4254,1737,3960,5969,6749,12195,13714,15934,14852
2017,60005,6T05,Comanche Nation,Active,Reduced Reporter,Lawton,OK,2010,Oklahoma Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,13965,16947,15816,15208,17640,10982,12086,12665
2017,60006,6006,Mass Transit Department - City of El Paso(Sun Metro),Active,Full Reporter,El Paso,TX,2010,"El Paso, TX-NM",53,251,803086,Existing 2017,DR,DO,Discontinued,,,20528,68244,81123,105631,106599,102647,106590,97502,107441,89300,110544,123156,108115,125958,124083,117047,109118,115513,111053,106011,22663,0,,,
2017,60006,6006,Mass Transit Department - City of El Paso(Sun Metro),Active,Full Reporter,El Paso,TX,2010,"El Paso, TX-NM",53,251,803086,Existing 2017,DR,PT,Operating,49527,54132,40835,10546,10496,9361,9906,8960,8925,7998,7650,7395,7112,7680,6170,5705,6356,6287,6135,,0,0,111725,134191,137976,148887,153489
2017,60006,6006,Mass Transit Department - City of El Paso(Sun Metro),Active,Full Reporter,El Paso,TX,2010,"El Paso, TX-NM",53,251,803086,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,5436,4112,24611,4195,0,,,
2017,60006,6006,Mass Transit Department - City of El Paso(Sun Metro),Active,Full Reporter,El Paso,TX,2010,"El Paso, TX-NM",53,251,803086,Existing 2017,MB,DO,Operating,350159,371708,404149,446544,460803,469783,448282,445684,493682,514530,501546,534548,546015,533450,529640,515990,503092,517055,535846,556849,559949,569598,574349,577362,578396,596114,585977
2017,60007,6007,Fort Worth Transportation Authority(FWTA),Active,Full Reporter,Fort Worth,TX,2010,"Dallas-Fort Worth-Arlington, TX",6,1779,5121892,Existing 2017,CR,PT,Separate,,,,,,,,,,644,6004,17772,23785,17712,22626,22867,22463,26964,31788,,0,0,0,0,,0,0
2017,60007,6007,Fort Worth Transportation Authority(FWTA),Active,Full Reporter,Fort Worth,TX,2010,"Dallas-Fort Worth-Arlington, TX",6,1779,5121892,Existing 2017,DR,DO,Operating,48070,54216,60255,65381,69344,78128,81749,85458,86333,81675,84852,93583,91856,89394,85551,83884,78884,88130,75453,78716,78736,79168,82124,81927,78482,81216,82610
2017,60007,6007,Fort Worth Transportation Authority(FWTA),Active,Full Reporter,Fort Worth,TX,2010,"Dallas-Fort Worth-Arlington, TX",6,1779,5121892,Existing 2017,DR,PT,Operating,,,,115880,57387,55459,62661,73174,80865,80996,91419,93039,61763,53966,78332,94469,84710,86686,108250,111120,112912,118446,123411,131935,115223,115508,118066
2017,60007,6007,Fort Worth Transportation Authority(FWTA),Active,Full Reporter,Fort Worth,TX,2010,"Dallas-Fort Worth-Arlington, TX",6,1779,5121892,Existing 2017,MB,DO,Operating,318232,335307,356250,359499,329022,313831,334943,355658,379087,357007,391256,398001,352494,323005,355774,344054,358675,356828,356894,347042,336632,349441,384306,368495,340407,342012,359621
2017,60007,6007,Fort Worth Transportation Authority(FWTA),Active,Full Reporter,Fort Worth,TX,2010,"Dallas-Fort Worth-Arlington, TX",6,1779,5121892,Existing 2017,MB,PT,Operating,,,,,25406,27052,28226,8457,,68,1524,977,1403,1554,2750,2816,3524,4920,5692,4581,4389,4531,4937,5929,5914,6131,6156
2017,60007,6007,Fort Worth Transportation Authority(FWTA),Active,Full Reporter,Fort Worth,TX,2010,"Dallas-Fort Worth-Arlington, TX",6,1779,5121892,Existing 2017,VP,PT,Separate,,,,,,58360,34794,,,,,,,,,,,,,,0,0,0,0,,0,0
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,229337,233768,237583,241411,246025,254179
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,69841,72048,73252,73614,74399,73842
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,DR,PT,Operating,225320,300997,334639,420153,417221,412842,198353,202684,232797,251393,273276,314107,347726,752008,738162,748714,785682,792644,805354,799759,859171,878875,930340,975438,1025600,1054607,1034654
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,28491,30204,35932,41166,65051,77746,77309,73660
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,LR,DO,Operating,,,,,,,,,,,,,,41176,58456,62301,63550,70528,74640,74336,74235,76596,83260,126171,197970,302455,287042
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,MB,DO,Operating,2286323,2268118,2321540,2333873,2413844,2507235,2485753,2413451,2468882,2613096,2695547,2678958,2624482,2527087,2299653,2196847,2159516,2175893,2221944,2248759,2268395,2006088,1989245,1977341,2042857,2350943,2361682
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,MB,PT,Operating,83395,103961,75512,60926,64555,65861,5790,5054,1317,,,,,524054,548785,557005,561362,569048,572542,579166,580559,522965,537117,559988,557621,501029,482350
2017,60008,6008,"Metropolitan Transit Authority of Harris County, Texas (Metro)",Active,Full Reporter,Houston,TX,2010,"Houston, TX",7,1660,4944332,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,84316,133744,179874,236239,289529,323573,304672,298068,300921,278284,263236,283194,258720,231285
2017,60009,6009,"Laredo Transit Management, Inc.(El Metro)",Active,Full Reporter,Laredo,TX,2010,"Laredo, TX",157,66,235730,Existing 2017,DR,DO,Operating,6520,3629,6884,10016,17291,24450,25230,24960,25828,27012,24960,26260,24263,24002,26714,29693,30600,36630,27226,28953,29415,26280,27418,28307,26878,27020,27192
2017,60009,6009,"Laredo Transit Management, Inc.(El Metro)",Active,Full Reporter,Laredo,TX,2010,"Laredo, TX",157,66,235730,Existing 2017,MB,DO,Operating,83648,96350,118898,117923,120316,124328,120674,120815,146680,142438,147799,154492,154385,154437,165129,165859,161557,147618,149253,150323,150915,149655,148192,148764,149464,147586,148263
2017,60009,6009,"Laredo Transit Management, Inc.(El Metro)",Active,Full Reporter,Laredo,TX,2010,"Laredo, TX",157,66,235730,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,60010,6010,"City Transit Management Company, Inc.(Citibus)",Active,Full Reporter,Lubbock,TX,2010,"Lubbock, TX",155,96,237356,Existing 2017,DR,DO,Operating,14025,16120,18092,19240,17634,17417,22267,32092,30764,28779,29647,30337,27979,33337,36256,36902,34935,34529,45171,46838,40418,39171,40197,40187,39357,42602,42633
2017,60010,6010,"City Transit Management Company, Inc.(Citibus)",Active,Full Reporter,Lubbock,TX,2010,"Lubbock, TX",155,96,237356,Existing 2017,MB,DO,Operating,84328,86499,88130,83182,83677,85786,91671,96256,126364,96111,128168,107937,113323,108030,109238,104190,124535,123819,115214,128211,130473,135930,142232,142202,141033,139048,141806
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,DR,DO,Operating,188527,262074,313051,326879,432234,307666,256526,251108,247166,229860,231796,233756,221551,226685,210240,218756,243434,249502,244554,245405,247042,242643,223016,211121,222245,238048,243496
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,DR,PT,Operating,12874,67430,121047,138666,150948,109549,152707,176934,192952,203535,209948,204437,185469,191129,168822,207198,220551,229929,236406,229657,236455,259454,262959,285060,305396,308007,299812
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,MB,DO,Operating,1274107,1286097,1306358,1356129,1429430,1332019,1273138,1334877,1421146,1434063,1387368,1383075,1362378,1328343,1323533,1339626,1402226,1476240,1504307,1505095,1527506,1526542,1528435,1538539,1587059,1626694,1653348
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,RB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,VP,DO,Discontinued,2075,6771,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,60011,6011,VIA Metropolitan Transit(VIA),Active,Full Reporter,San Antonio,TX,2010,"San Antonio, TX",26,597,1758210,Existing 2017,VP,PT,Operating,,0,,,,,,,,,,,,,,4566,12182,25313,24220,28175,45862,65763,62534,72253,77227,88424,90707
2017,60012,6012,"Waco Transit System, Inc.(WTS)",Active,Full Reporter,Waco,TX,2010,"Waco, TX",196,90,172378,Existing 2017,DR,DO,Operating,1785,2080,3925,5470,6887,8466,8700,9768,10148,9556,10530,11001,9466,9996,10382,12991,13429,14710,16007,16591,18097,16106,16287,16642,16715,20474,24779
2017,60012,6012,"Waco Transit System, Inc.(WTS)",Active,Full Reporter,Waco,TX,2010,"Waco, TX",196,90,172378,Existing 2017,MB,DO,Operating,27251,27276,27355,34374,32133,36639,36396,37412,39912,45954,40063,42872,40497,41572,44080,43888,44508,45812,46139,48068,49530,49692,50004,49775,55420,56513,50674
2017,60013,6013,Port Arthur Transit(PAT),Active,Reduced Reporter,Port Arthur,TX,2010,"Port Arthur, TX",215,106,153150,Existing 2017,DR,DO,Operating,5271,6250,6109,6322,6260,6024,5976,6048,4769,4788,4750,4769,5296,6810,6427,6215,7707,7230,7781,9036,10570,9985,11367,10418,10018,9538,8674
2017,60013,6013,Port Arthur Transit(PAT),Active,Reduced Reporter,Port Arthur,TX,2010,"Port Arthur, TX",215,106,153150,Existing 2017,MB,DO,Operating,20084,20016,20084,20104,20016,14558,14442,14616,14558,14616,16000,16201,15911,13613,14232,13638,14440,13735,14556,14558,14376,14087,14996,16116,15070,15798,14936
2017,60014,6014,City of Brownsville - Brownsville Metro(BMetro),Active,Full Reporter,Brownsville,TX,2010,"Brownsville, TX",164,82,217585,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,17639,20307,20144,20003
2017,60014,6014,City of Brownsville - Brownsville Metro(BMetro),Active,Full Reporter,Brownsville,TX,2010,"Brownsville, TX",164,82,217585,Existing 2017,DR,DO,Operating,4660,,,17992,15697,20085,23188,13299,16414,,17858,19165,20313,22291,20208,18053,19301,16558,15524,13926,16012,13054,11260,11630,13103,14292,14556
2017,60014,6014,City of Brownsville - Brownsville Metro(BMetro),Active,Full Reporter,Brownsville,TX,2010,"Brownsville, TX",164,82,217585,Existing 2017,DR,PT,Discontinued,12160,12789,3000,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,60014,6014,City of Brownsville - Brownsville Metro(BMetro),Active,Full Reporter,Brownsville,TX,2010,"Brownsville, TX",164,82,217585,Existing 2017,MB,DO,Operating,49452,50220,50058,47432,46050,48204,40863,47073,43878,,53457,62727,53797,55070,55347,62158,66329,67130,67972,63614,69442,72558,69346,66136,70612,60722,58713
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,3922,6584,9310,10704,12266,9637,13324
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,6130,5985,5927,4424,6232,13655,10666,13132,,,14036,12888,10539,12542,11777,10255,8656,0,5168,6850,7373,10117,10812,11977,11732,12479,13134
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,DR,PT,Discontinued,1196,624,1846,1028,13621,,,,,,,,,,,,,,,,0,0,,0,,,
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,LR,DO,Discontinued,,,4190,4224,4211,4332,8650,7424,,,9022,6672,1426,5840,5824,5182,5497,0,,,0,0,,0,,,
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,LR,PT,Discontinued,7046,4190,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,31923,33960,37856,36848,31711,31711,32154,37497,,,50079,42222,47272,44829,62934,51879,48527,0,33854,41957,38829,37269,37902,37896,36645,32608,31194
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,MB,PT,Discontinued,,11090,,,,13621,5806,,,,,,,,,,,,,,0,0,,0,,,
2017,60015,6015,Island Transit(I T),Active,Reduced Reporter,Galveston,TX,2010,Texas Non-UZA,0,0,0,Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,60016,6016,Beaumont Municipal Transit System(BMT),Active,Full Reporter,Beaumont,TX,2010,"Beaumont, TX",222,92,147922,Existing 2017,DR,DO,Discontinued,5823,5667,6504,6918,7585,11149,11164,9962,10047,10560,10985,10434,9995,10612,10483,10290,10332,10119,10615,11979,8440,8370,,0,,,
2017,60016,6016,Beaumont Municipal Transit System(BMT),Active,Full Reporter,Beaumont,TX,2010,"Beaumont, TX",222,92,147922,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,8656,8388,8330,8365,7982
2017,60016,6016,Beaumont Municipal Transit System(BMT),Active,Full Reporter,Beaumont,TX,2010,"Beaumont, TX",222,92,147922,Existing 2017,MB,DO,Discontinued,39006,39281,41601,41658,41547,41650,41519,42334,49822,49730,49254,45972,44463,51709,50361,49407,51166,49369,52292,52231,52202,52065,,0,,,
2017,60016,6016,Beaumont Municipal Transit System(BMT),Active,Full Reporter,Beaumont,TX,2010,"Beaumont, TX",222,92,147922,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,52137,52128,52190,52485,50088
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,DR,DO,Operating,10448,12500,15220,18852,19000,20410,21274,21764,14220,14555,15013,21940,24093,25863,24604,25552,24572,28546,27467,28647,27657,28108,28563,29268,29411,30035,31151
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,DR,PT,Discontinued,27789,29384,27975,24517,28441,26451,29154,14979,16856,17742,66164,8994,22904,22372,8760,3043,4732,4703,4308,,0,0,,0,,,
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,4429,3617,3549,3253,2961,2556,2444,2047
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,FB,PT,Operating,,,,,,,,,,,,,,,,,,,,,1330,1198,1403,1641,1080,1143,1046
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,MB,DO,Operating,133790,144730,146680,138287,132080,129810,131784,135076,140776,152785,158165,159006,185616,189159,178796,175261,168982,155086,162639,152861,149701,152177,156309,159159,174955,184202,188090
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,MB,PT,Discontinued,27549,34063,30910,26410,27545,23538,23622,27432,23250,24250,36000,54044,50619,54166,18049,17704,16677,9495,9928,9485,7714,7540,7604,7601,7596,7636,540
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,Existing 2017,SR,PT,Building,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2017,60017,6017,Central Oklahoma Transportation and Parking Authority(COTPA),Active,Full Reporter,Oklahoma City,OK,2010,"Oklahoma City, OK",51,411,861505,New in 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,351
2017,60018,6018,Metropolitan Tulsa Transit Authority(MTTA),Active,Full Reporter,Tulsa,OK,2010,"Tulsa, OK",62,336,655479,Existing 2017,DR,DO,Discontinued,2283,1865,1561,,,,,,,,,,,,,,,,,,3563,0,,0,,,
2017,60018,6018,Metropolitan Tulsa Transit Authority(MTTA),Active,Full Reporter,Tulsa,OK,2010,"Tulsa, OK",62,336,655479,Existing 2017,DR,PT,Operating,58026,63433,74618,81506,86399,83713,113467,127920,118866,133970,147985,88860,88402,91748,86498,90750,101244,108350,112692,90023,81858,76050,77592,75688,60764,57776,56153
2017,60018,6018,Metropolitan Tulsa Transit Authority(MTTA),Active,Full Reporter,Tulsa,OK,2010,"Tulsa, OK",62,336,655479,Existing 2017,MB,DO,Operating,156850,166693,167307,167728,169246,165844,169548,173403,186507,190188,190097,213726,184854,122832,143420,167436,172444,151752,169612,164261,152855,157576,168402,171760,176672,182803,181088
