Name,City,State,Legacy NTD ID,NTD ID,Organization Type,NTD Reporter Type,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Mode VOMS Questionable,Max Trains in Operation,Max Trains in Operation Questionable,Average Speed (mi/hr),Average Speed (mi/hr) Questionable,Average Passenger Trip Length (mi),Average Passenger Trip Length (mi) Questionable,Passengers per Hour,Passengers per Hour Questionable,Scheduled Vehicle Revenue Miles,Scheduled Vehicle Revenue Miles Questionable,Vehicle Miles,Vehicle Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Deadhead Miles,Deadhead Miles Questionable,Vehicle Hours,Vehicle Hours Questionable,"Vehicle 
Revenue 
Hours",Vehicle Revenue Hours Questionable,Deadhead Hours,Deadhead Hours Questionable,Train Miles,Train Miles Questionable,"Train 
Revenue
Miles",Train Revenue Miles Questionable,Train Hours,Train Hours Questionable,"Train 
Revenue 
Hours",Train Revenue Hours Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Passenger Miles,Passenger Miles Questionable,Directional Route Miles,Directional Route Miles Questionable,Any data questionable
Midland-Odessa Urban Transit District,Midland,TX,6097,60097,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,126405,22,MB,DO,12,,0,,15.389,,0,,8.5319,,0,,0,,637953,,0,,0,,41455,,0,,0,,0,,0,,0,,353689,,0,,0,,No
Roscommon County Transportation Authority,PRUDENVILLE,MI,5R03-059,5R03-50242,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,22,DR,DO,22,,0,,20.5001,,0,,3.1748,,0,,0,,574598,,0,,0,,28029,,0,,0,,0,,0,,0,,88987,,0,,0,,No
Chatham Transit Network,Pittsboro,NC,4R06-007,4R06-41004,Private-Non-Profit Corporation,Rural Reporter,0,22,DR,DO,19,,0,,19.9553,,0,,1.6866,,0,,0,,1046376,,0,,0,,52436,,0,,0,,0,,0,,0,,88440,,0,,0,,No
City of Muscatine,Muscatine,IA,7R01-022,7R01-70101,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,22,DR,DO,11,,0,,13.1156,,0,,4.1055,,0,,0,,131943,,0,,0,,10060,,0,,0,,0,,0,,0,,41301,,0,,0,,No
Macatawa Area Express Transportation Authority,Holland,MI,5184,50184,Independent Public Agency or Authority of Transit Service,Full Reporter,99941,22,DR,DO,14,,0,,12.9786,,5.54,,2.606,,0,,418165,,387269,,30896,,31326,,29839,,1487,,0,,0,,0,,0,,77759,,430785,,0,,No
Muscogee (Creek) Nation,Okmulgee,OK,6T08,66170,Tribe,Reduced Reporter,0,22,DR,DO,21,,0,,19.8917,,0,,3.2403,,0,,0,,384049,,0,,0,,19307,,0,,0,,0,,0,,0,,62561,,0,,0,,No
The Transportation Management Association Group,Franklin,TN,4178,40178,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,969587,22,VP,DO,22,,0,,43.6174,,43.4219,,8.8491,,0,,476738,,476738,,0,,10930,,10930,,0,,0,,0,,0,,0,,96721,,4199806,,0,,No
Benton County,Corvallis,OR,65,65,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,62433,22,CB,PT,7,,0,,22.7059,,0,,1.8931,,0,,0,,109556,,0,,0,,4825,,0,,0,,0,,0,,0,,9134,,0,,0,,No
Stillaguamish Tribe of Indians,Arlington,WA,0T17,17,Tribe,Reduced Reporter,0,22,VP,DO,14,,0,,44.1583,,0,,2.8781,,0,,0,,161266,,0,,0,,3652,,0,,0,,0,,0,,0,,10511,,0,,0,,No
Lake Transit Authority,Visalia,CA,9R02-001,9R02-91053,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,22,DR,PT,6,,0,,8.3485,,0,,1.8074,,0,,0,,39739,,0,,0,,4760,,0,,0,,0,,0,,0,,8603,,0,,0,,No
Citrus County Transit,Lecanto,FL,4R02-035,41157,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,80962,22,MB,DO,8,,0,,12.7778,W,0,,4.1415,W,0,,0,,170430,W,0,,0,,13338,W,0,,0,,0,,0,,0,,55239,,0,,0,,Yes
"Lifetime Resources, Inc.",Dillsboro,IN,5R02-026,5R02-50324,Private-Non-Profit Corporation,Rural Reporter,0,22,MB,DO,2,,0,,13.363,,0,,2.7691,,0,,0,,59893,,0,,0,,4482,,0,,0,,0,,0,,0,,12411,,0,,0,,No
City of Carlsbad,Carlsbad,NM,6R03-027,6R03-60184,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,MB,DO,3,,0,,7.6598,,0,,1.3621,,0,,0,,47659,,0,,0,,6222,,0,,0,,0,,0,,0,,8475,,0,,0,,No
Wadena County Social Services,Wadena,MN,5R04-020,5R04-50446,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,22,DR,DO,18,,0,,11.5174,,0,,4.4574,,0,,0,,132669,,0,,0,,11519,,0,,0,,0,,0,,0,,51345,,0,,0,,No
Midland-Odessa Urban Transit District,Midland,TX,6097,60097,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,126405,22,DR,DO,8,,0,,10.6441,,0,,2.3041,,0,,0,,202494,,0,,0,,19024,,0,,0,,0,,0,,0,,43834,,0,,0,,No
Ulster County Area Transit,Kingston,NY,2178,20178,"City, County or Local Government Unit or Department of Transportation",Full Reporter,423566,22,MB,DO,18,,0,,16.6953,,9.8155,,6.4198,,973618,,992439,,964269,,28170,,58848,,57757,,1091,,0,,0,,0,,0,,370786,,3639455,,751,,No
Brookings Area Transit Authority,Brookings,SD,8R04-003,8R04-80187,Private-Non-Profit Corporation,Rural Reporter,0,22,DR,DO,22,,0,,14.5602,,0,,4.4811,,0,,0,,477662,,0,,0,,32806,,0,,0,,0,,0,,0,,147006,,0,,0,,No
Town of Snowmass Village,Snowmass Village,CO,8R01-015,8R01-80263,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,MB,DO,16,,0,,11.6328,,0,,15.436,,0,,0,,327080,,0,,0,,28117,,0,,0,,0,,0,,0,,434015,,0,,0,,No
Stillaguamish Tribe of Indians,Arlington,WA,0T17,17,Tribe,Reduced Reporter,0,22,DR,DO,8,,0,,23.9681,,0,,6.8368,,0,,0,,63132,,0,,0,,2634,,0,,0,,0,,0,,0,,18008,,0,,0,,No
Cache Valley Transit District,Logan,UT,8028,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,94983,22,MB,DO,17,,0,,15.3332,,3.2231,,29.6133,,811380,,830390,,810158,,20232,,54683,,52837,,1846,,0,,0,,0,,0,,1564678,,5043093,,166.7,,No
Southeast Area Transit,Preston,CT,1040,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,209190,22,MB,DO,18,,0,,15.4519,,5.9125,,15.6638,,996457,,1088660,,989742,,98918,,70125,,64053,,6072,,0,,0,,0,,0,,1003315,,5932087,,391,,No
"Lifetime Resources, Inc.",Dillsboro,IN,5R02-026,5R02-50324,Private-Non-Profit Corporation,Rural Reporter,0,22,DR,DO,20,,0,,17.9243,,0,,1.7991,,0,,0,,717063,,0,,0,,40005,,0,,0,,0,,0,,0,,71971,,0,,0,,No
City of Carlsbad,Carlsbad,NM,6R03-027,6R03-60184,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,DR,DO,19,,0,,9.238,,0,,1.9678,,0,,0,,155975,,0,,0,,16884,,0,,0,,0,,0,,0,,33225,,0,,0,,No
Trumbull County Transit Board,Warren,OH,5197,50197,"City, County or Local Government Unit or Department of Transportation",Full Reporter,387550,22,DR,PT,22,,0,,19.1956,,12.6522,,1.4957,,0,,703570,,627197,,76373,,35403,,32674,,2729,,0,,0,,0,,0,,48869,,618301,,0,,No
Midland-Odessa Urban Transit District,Midland,TX,6097,60097,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,126405,22,CB,DO,2,,0,,27.4571,,0,,3.4657,,0,,0,,104941,,0,,0,,3822,,0,,0,,0,,0,,0,,13246,,0,,0,,No
Huntington Area Rapid Transit,Huntington Station,NY,2071,20071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,18351295,22,MB,DO,8,,0,,16.2913,,4.4753,,5.6987,,378612,,406315,,374749,,31566,,25182,,23003,,2179,,0,,0,,0,,0,,131088,,586655,,102.4,,No
City Utilities of Springfield ,Springfield,MO,7003,70003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,273724,22,MB,DO,18,,0,,14.9839,,4.5499,,17.6701,,1105411,,1107122,,1103849,,3273,,76435,,73669,,2766,,0,,0,,0,,0,,1301738,,5922742,,248.6,,No
Eagle County Regional Transportation Authority,Canyon City,CO,8R01-001,8R01-80155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,MB,DO,22,,0,,20.1159,,0,,11.9068,,0,,0,,1665735,,0,,0,,82807,,0,,0,,0,,0,,0,,985965,,0,,0,,No
Ulster County Area Transit,Kingston,NY,2178,20178,"City, County or Local Government Unit or Department of Transportation",Full Reporter,423566,22,DR,DO,4,,0,,16.0822,,9.3001,,1.2198,,0,,157353,,131247,,26106,,9428,,8161,,1267,,0,,0,,0,,0,,9955,,92582,,0,,No
Chatham Transit Network,Pittsboro,NC,4R06-007,4R06-41004,Private-Non-Profit Corporation,Rural Reporter,0,22,MB,DO,3,,0,,23.9855,,0,,3.3047,,0,,0,,112732,,0,,0,,4700,,0,,0,,0,,0,,0,,15532,,0,,0,,No
Citrus County Transit,Lecanto,FL,4R02-035,41157,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,80962,22,DR,DO,14,,0,,15.2502,,0,,1.7361,,0,,0,,223125,,0,,0,,14631,,0,,0,,0,,0,,0,,25401,,0,,0,,No
Town of Snowmass Village,Snowmass Village,CO,8R01-015,8R01-80263,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,DR,DO,6,,0,,4.9479,,0,,10.0602,,0,,0,,32409,,0,,0,,6550,,0,,0,,0,,0,,0,,65894,,0,,0,,No
Alabama Tombigbee Regional Planning Commission,Camden,AL,4R01-007,4R01-41084,"MPO, COG or Other Planning Agency",Rural Reporter,0,22,DR,DO,22,,0,,15.636,,0,,4.05,,0,,0,,268126,,0,,0,,17148,,0,,0,,0,,0,,0,,69449,,0,,0,,No
City of Muscatine,Muscatine,IA,7R01-022,7R01-70101,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,22,MB,DO,11,,0,,11.8995,,0,,10.6513,,0,,0,,141200,,0,,0,,11866,,0,,0,,0,,0,,0,,126388,,0,,0,,No
Macatawa Area Express Transportation Authority,Holland,MI,5184,50184,Independent Public Agency or Authority of Transit Service,Full Reporter,99941,22,MB,DO,8,,0,,12.4792,,3.936,,10.2936,,412983,,427671,,412389,,15282,,33914,,33046,,868,,0,,0,,0,,0,,340161,,1338874,,126,,No
Lancaster Public Transit System,Lancaster,OH,5R05-057,5R05-50406,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,DR,DO,22,,0,,15.1779,,0,,3.2838,,0,,0,,526368,,0,,0,,34680,,0,,0,,0,,0,,0,,113883,,0,,0,,No
Muscogee (Creek) Nation,Okmulgee,OK,6T08,66170,Tribe,Reduced Reporter,0,22,MB,DO,1,,0,,9.8964,,0,,2.0105,,0,,0,,18813,,0,,0,,1901,,0,,0,,0,,0,,0,,3822,,0,,0,,No
Cache Valley Transit District,Logan,UT,8028,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,94983,22,DR,DO,5,,0,,11.4133,,5.0743,,2.251,,0,,148232,,129027,,19205,,12513,,11305,,1208,,0,,0,,0,,0,,25448,,129130,,0,,No
Benton County,Corvallis,OR,65,65,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,62433,22,DR,PT,15,,0,,11.7302,,0,,2.6768,,0,,0,,347424,,0,,0,,29618,,0,,0,,0,,0,,0,,79282,,0,,0,,No
Midland County Board of Commissioners,Midland,MI,5208,50208,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,59014,22,DR,DO,22,,0,,22.5182,,0,,1.6115,,0,,0,,1035790,,0,,0,,45998,,0,,0,,0,,0,,0,,74124,,0,,0,,No
Southeast Area Transit,Preston,CT,1040,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,209190,22,DR,PT,4,,0,,15.0367,,4.3421,,1.1786,,0,,89233,,75454,,13779,,5748,,5018,,730,,0,,0,,0,,0,,5914,,25679,,0,,No
"Manistee County Transportation, Inc.",Manistee ,MI,5R03-048,5R03-50369,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,22,DR,DO,22,,0,,16.1943,,0,,4.5439,,0,,0,,537083,,0,,0,,33165,,0,,0,,0,,0,,0,,150697,,0,,0,,No
Harbor Transit Multi-Modal Transportation System,Grand Haven,MI,5196,50196,Independent Public Agency or Authority of Transit Service,Reduced Reporter,161280,21,DR,DO,21,,0,,15.0509,,0,,5.4141,,0,,0,,709471,,0,,0,,47138,,0,,0,,0,,0,,0,,255210,,0,,0,,No
City of Jackson Transportation Authority,Jackson,MI,5034,50034,Independent Public Agency or Authority of Transit Service,Full Reporter,90057,21,MB,DO,11,,0,,13.3956,,2.8779,,18.7377,,386295,,362241,,347630,,14611,,26590,,25951,,639,,0,,0,,0,,0,,486263,,1399405,,85,,No
Confederated Salish and Kootenai Tribes,Pablo,MT,8T04,88134,Tribe,Reduced Reporter,0,21,DR,DO,19,,0,,19.1274,,0,,0.9421,,0,,0,,496241,,0,,0,,25944,,0,,0,,0,,0,,0,,24441,,0,,0,,No
Shoreline Metro,Sheboygan,WI,5088,50088,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,71313,21,DR,DO,6,,0,,12.3984,,0,,2.8383,,0,,0,,155464,,0,,0,,12539,,0,,0,,0,,0,,0,,35589,,0,,0,,No
Municipality of Caguas Mobility Office,Caguas,PR,4115,40115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346,21,MB,DO,19,,0,,11.3117,,0,,14.0246,,0,,0,,185184,,0,,0,,16371,,0,,0,,0,,0,,0,,229597,,0,,0,,No
City of Winter Park,Winter Park,CO,,8R01-88225,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,DR,PT,2,,0,,6.5575,,0,,6.0012,,0,,0,,22066,,0,,0,,3365,,0,,0,,0,,0,,0,,20194,,0,,0,,No
Harnett County,Lillington,NC,4R06-019,4R06-41119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,DR,DO,21,,0,,13.4099,,0,,0.8555,,0,,0,,817964,,0,,0,,60997,,0,,0,,0,,0,,0,,52183,,0,,0,,No
Waccamaw Regional Transportation Authority,Conway,SC,4102,40102,Independent Public Agency or Authority of Transit Service,Reduced Reporter,215304,21,DR,DO,8,,0,,13.2752,,0,,0.8461,,0,,0,,186318,,0,,0,,14035,,0,,0,,0,,0,,0,,11875,,0,,0,,No
Yamhill County,McMinnville,OR,0R02-015,0R02-00321,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,DR,PT,7,,0,,13.1479,,0,,3.2201,,0,,0,,169200,,0,,0,,12869,,0,,0,,0,,0,,0,,41439,,0,,0,,No
Iowa City Transit,Iowa City,IA,7018,70018,"City, County or Local Government Unit or Department of Transportation",Full Reporter,106621,21,MB,DO,21,,0,,13.0534,,2.1579,,28.7689,,721443,,730875,,713188,,17687,,55838,,54636,,1202,,0,,0,,0,,0,,1571818,,3391874,,64,,No
Lowcountry Regional Transportation Authority,Bluffton,SC,4R07-007,4R07-41092,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,DR,DO,13,,0,,16.9273,,0,,3.8679,,0,,0,,264303,,0,,0,,15614,,0,,0,,0,,0,,0,,60394,,0,,0,,No
Valley Transit,Walla Walla,WA,64,64,Independent Public Agency or Authority of Transit Service,Reduced Reporter,55805,21,DR,DO,7,,0,,10.2579,,0,,3.2282,,0,,0,,138431,,0,,0,,13495,,0,,0,,0,,0,,0,,43564,,0,,0,,No
"Steamboat Springs, City of ",Steamboat Springs,CO,8R01-020,8R01-80186,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,MB,DO,16,,0,,12.8655,,0,,26.9263,,0,,0,,542102,,0,,0,,42136,,0,,0,,0,,0,,0,,1134565,,0,,0,,No
Eastern Band of Cherokee Indians,Cherokee,NC,4T02,44913,Tribe,Reduced Reporter,0,21,MB,DO,21,,0,,9.4201,,0,,1.9429,,0,,0,,405166,,0,,0,,43011,,0,,0,,0,,0,,0,,83567,,0,,0,,No
Southern Teton Area Rapid Transit,Jackson,WY,8R05-010,8R05-80188,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,DR,DO,1,,0,,8.6226,W,0,,2.1914,W,0,,0,,19056,W,0,,0,,2210,W,0,,0,,0,,0,,0,,4843,,0,,0,,Yes
Morgan County Transit,McConnelsville,OH,5R05-064,5R05-50421,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,DR,DO,21,,0,,19.2463,,0,,1.1772,,0,,0,,533757,,0,,0,,27733,,0,,0,,0,,0,,0,,32648,,0,,0,,No
City of Greeley - Transit Services,Greeley,CO,8010,80010,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,117825,21,DR,DO,7,,0,,10.7679,,0,,1.9074,,0,,0,,130518,,0,,0,,12121,,0,,0,,0,,0,,0,,23119,,0,,0,,No
Treasure Valley Transit,Nampa,ID,0R01-012,0R01-00373,Private-Non-Profit Corporation,Rural Reporter,0,21,MB,DO,8,,0,,23.5701,,0,,4.8301,,0,,0,,371253,,0,,0,,15751,,0,,0,,0,,0,,0,,76079,,0,,0,,No
"Steamboat Springs, City of ",Steamboat Springs,CO,8R01-020,8R01-80186,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,CB,DO,4,,0,,24.2175,,0,,8.3378,,0,,0,,89750,,0,,0,,3706,,0,,0,,0,,0,,0,,30900,,0,,0,,No
Confederated Salish and Kootenai Tribes,Pablo,MT,8T04,88134,Tribe,Reduced Reporter,0,21,CB,DO,2,,0,,42.1307,,0,,1.047,,0,,0,,143413,,0,,0,,3404,,0,,0,,0,,0,,0,,3564,,0,,0,,No
Henry County Transit,McDonough,GA,4181,40181,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,4515419,21,DR,DO,21,,0,,12.1855,,0,,1.8615,,0,,0,,512962,,0,,0,,42096,,0,,0,,0,,0,,0,,78360,,0,,0,,No
Cooperative Alliance for Seacoast Transportation,Dover,NH,1086,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,88087,21,MB,DO,14,,0,,15.5182,,8.3105,,10.4852,,651756,,778819,,650850,,127969,,45893,,41941,,3952,,0,,0,,0,,0,,439761,,3654640,,328,,No
Natchez Transit System,Natchez,MS,4R05-013,4R05-41121,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,DR,DO,21,,0,,26.4853,,0,,2.8422,,0,,0,,618378,,0,,0,,23348,,0,,0,,0,,0,,0,,66360,,0,,0,,No
Northern New England Passenger Rail Authority,Portland,ME,1115,10115,Independent Public Agency or Authority of Transit Service,Full Reporter,203914,21,CR,PT,21,,3,,30.7682,,79.6656,,7.3377,,2247975,,2194672,,2144482,,50190,,71050,,69698,,1352,,451371,,440739,,14624,,14333,,511422,,40742740,,287.6,,No
County of Hunterdon,Flemington,NJ,2212,20212,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,18351295,21,MB,PT,7,,0,,17.9823,,0,,1.777,,0,,0,,311310,,0,,0,,17312,,0,,0,,0,,0,,0,,30764,,0,,0,,No
Kings County Area Public Transit Agency,Hanford,CA,9200,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,87941,21,MB,PT,16,,0,,15.6036,,6.4638,,14.7146,,768283,,781024,,763282,,17742,,49983,,48917,,1066,,0,,0,,0,,0,,719793,,4652612,,482.1,,No
Central West Virginia Transit Authority,Clarksburg,WV,3R05-014,3R05-30119,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,MB,DO,16,,0,,17.5326,,0,,9.9613,,0,,0,,557483,,0,,0,,31797,,0,,0,,0,,0,,0,,316738,,0,,0,,No
Targhee Regional Public Transit Authority,Idaho Falls,ID,42,42,Independent Public Agency or Authority of Transit Service,Reduced Reporter,90733,21,MB,DO,5,,0,,14.772,,0,,3.0402,,0,,0,,160557,,0,,0,,10869,,0,,0,,0,,0,,0,,33044,,0,,0,,No
Municipality of Caguas Mobility Office,Caguas,PR,4115,40115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346,21,DR,DO,2,,0,,8.4101,,0,,1.3669,,0,,0,,17535,,0,,0,,2085,,0,,0,,0,,0,,0,,2850,,0,,0,,No
City of Winter Park,Winter Park,CO,,8R01-88225,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,CB,PT,1,,0,,24.7661,,0,,15.6147,,0,,0,,38115,,0,,0,,1539,,0,,0,,0,,0,,0,,24031,,0,,0,,No
Flagler Co. Public Transportation,Bunnell,FL,4R02-028,41068,"City, County or Local Government Unit or Department of Transportation",Full Reporter,349064,21,DR,DO,21,,0,,16.7935,,5.6721,,3.0368,,0,,702081,,630007,,72074,,40095,,37515,,2580,,0,,0,,0,,0,,113927,,646205,,0,,No
Fairmont Marion County Transit Authority,Fairmont,WV,3R05-015,3R05-30149,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,MB,DO,14,,0,,27.9714,,0,,12.3096,,0,,0,,416718,,0,,0,,14898,,0,,0,,0,,0,,0,,183388,,0,,0,,No
Yamhill County,McMinnville,OR,0R02-015,0R02-00321,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,CB,PT,9,,0,,29.7376,,0,,10.9949,,0,,0,,479310,,0,,0,,16118,,0,,0,,0,,0,,0,,177216,,0,,0,,No
Lowcountry Regional Transportation Authority,Bluffton,SC,4R07-007,4R07-41092,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,CB,DO,8,,0,,24.209,,0,,11.9198,,0,,0,,391363,,0,,0,,16166,,0,,0,,0,,0,,0,,192696,,0,,0,,No
"St Johns County, Florida,  Board of County Commissioners",St. Augustine,FL,4155,40155,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,69173,21,MB,PT,12,,0,,20.0948,,0,,10.3506,,0,,0,,531145,,0,,0,,26432,,0,,0,,0,,0,,0,,273588,,0,,0,,No
Wausau Area Transit System,Wausau,WI,5091,50091,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,74632,21,MB,DO,18,,0,,13.7993,,0,,18.2587,,0,,0,,377052,,0,,0,,27324,,0,,0,,0,,0,,0,,498902,,0,,0,,No
Municipality of Yauco,Yauco,PR,4174,40174,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,90899,21,MB,DO,17,,0,,6.7054,,0,,2.666,,0,,0,,261363,,0,,0,,38978,,0,,0,,0,,0,,0,,103915,,0,,0,,No
Fredericksburg Regional Transit,Fredericksburg,VA,3079,30079,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,141238,21,MB,DO,21,,0,,15.9867,,0,,7.146,,0,,0,,843508,,0,,0,,52763,,0,,0,,0,,0,,0,,377042,,0,,0,,No
The Lawton Area Transit System,Lawton,OK,6094,60094,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,94457,21,MB,DO,15,,0,,15.4911,,0,,9.825,,0,,0,,605332,,0,,0,,39076,,0,,0,,0,,0,,0,,383920,,0,,0,,No
Valley Transit,Walla Walla,WA,64,64,Independent Public Agency or Authority of Transit Service,Reduced Reporter,55805,21,VP,DO,3,,0,,42.391,,0,,4.7326,,0,,0,,61043,,0,,0,,1440,,0,,0,,0,,0,,0,,6815,,0,,0,,No
Treasure Valley Transit,Nampa,ID,0R01-012,0R01-00373,Private-Non-Profit Corporation,Rural Reporter,0,21,DR,DO,13,,0,,11.0552,,0,,1.7216,,0,,0,,302182,,0,,0,,27334,,0,,0,,0,,0,,0,,47057,,0,,0,,No
"Three Rivers Community Action, Inc.",Plainview,MN,5R04-036,5R04-50510,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,MB,DO,13,,0,,15.051,,0,,7.5904,,0,,0,,383350,,0,,0,,25470,,0,,0,,0,,0,,0,,193327,,0,,0,,No
Cooperative Alliance for Seacoast Transportation,Dover,NH,1086,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,88087,21,DR,DO,7,,0,,12.7908,,5.9454,,1.2492,,0,,232866,,184737,,48129,,16839,,14443,,2396,,0,,0,,0,,0,,18042,,107267,,0,,No
County of Hunterdon,Flemington,NJ,2212,20212,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,18351295,21,DR,PT,14,,0,,17.9567,,0,,4.359,,0,,0,,408498,,0,,0,,22749,,0,,0,,0,,0,,0,,99164,,0,,0,,No
Bamberg County Office On Aging,Bamberg,SC,4R07-027,4R07-40974,Area Agency on Aging,Rural Reporter,0,21,DR,DO,21,,0,,19.1228,,0,,1.2724,,0,,0,,644917,,0,,0,,33725,,0,,0,,0,,0,,0,,42912,,0,,0,,No
Kings County Area Public Transit Agency,Hanford,CA,9200,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,87941,21,DR,PT,5,,0,,11.5729,,3.7469,,3.0989,,0,,75611,,68546,,7065,,6662,,5923,,739,,0,,0,,0,,0,,18355,,68775,,0,,No
Central West Virginia Transit Authority,Clarksburg,WV,3R05-014,3R05-30119,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,21,DR,DO,5,,0,,9.778,,0,,0.5769,,0,,0,,88999,,0,,0,,9102,,0,,0,,0,,0,,0,,5251,,0,,0,,No
Targhee Regional Public Transit Authority,Idaho Falls,ID,42,42,Independent Public Agency or Authority of Transit Service,Reduced Reporter,90733,21,DR,DO,16,,0,,12.1753,,0,,1.4424,,0,,0,,364407,,0,,0,,29930,,0,,0,,0,,0,,0,,43170,,0,,0,,No
Shoreline Metro,Sheboygan,WI,5088,50088,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,71313,21,MB,DO,15,,0,,14.4261,,0,,14.0589,,0,,0,,543561,,0,,0,,37679,,0,,0,,0,,0,,0,,529726,,0,,0,,No
City of Winter Park,Winter Park,CO,,8R01-88225,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,MB,PT,18,,0,,14.4095,,0,,18.1805,,0,,0,,359689,,0,,0,,24962,,0,,0,,0,,0,,0,,453821,,0,,0,,No
"St Johns County, Florida,  Board of County Commissioners",St. Augustine,FL,4155,40155,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,69173,21,DR,PT,9,,0,,10.1575,,0,,1.8444,,0,,0,,96049,,0,,0,,9456,,0,,0,,0,,0,,0,,17441,,0,,0,,No
Waccamaw Regional Transportation Authority,Conway,SC,4102,40102,Independent Public Agency or Authority of Transit Service,Reduced Reporter,215304,21,MB,DO,13,,0,,21.5492,,0,,12.4143,,0,,0,,871297,,0,,0,,40433,,0,,0,,0,,0,,0,,501948,,0,,0,,No
Sandusky Transit System,Sandusky,OH,5R05-082,5R05-50164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,21,DR,DO,21,,0,,13.9356,,0,,4.018,,0,,0,,578536,,0,,0,,41515,,0,,0,,0,,0,,0,,166807,,0,,0,,No
